created_at,text,category
06/03/2023 10:22,jauh resesi tumbuh ekonomi purwakarta naik signifikan,1
06/03/2023 13:57,nah iya bener banged dampak kondisi ekonomi global aka resesi bener bikin masyarakt khawatir pasal trsbut efek gelombang layoff massal ga main gmna nasib kalo masyrkt kehlangan kerja pdhl butuh manusia smkn hari smkn agam,0
06/03/2023 14:00,aku tuju bgt sm thread krena aku pribadi jg sedang siap sumber finansial baru kalau emg bner jadi resesi lain kalo aku lihat gen skg udh mulai bnyak yg punya usaha samping lohh mulai melek tntng penting putar ekonomi,1
06/03/2023 14:37,ekonomi sulit tambah mun jaid resesi rek maha coba,0
07/03/2023 01:51,buat biar dapet harga murah padahal kasih harga murah tidak langsung amrik china sama sama krisis ekonomi amrik gak lama resesi usd ambruk di gantiin btc mata uang di depan mata tidak sadar,0
07/03/2023 03:00,ketidakpastian kondisi global picu resesi ekonomi dapat menganggu target tumbuh ekonomi indonesia tahun baca ulas lengkap hari kompas,0
07/03/2023 07:03,ceo bank of america kira tumbuh ekonomi as negatif lambat ekonomi tidak terlalu,0
07/03/2023 07:59,video ekonomi as prediksi resesi,0
07/03/2023 11:42,jumlah negara dunia masuk jurang resesi akibat sulit gera ekonomi,0
07/03/2023 15:31,malah ayah makin kesini makin males kerja tau kondisi resesi ekonomi sulit malah ngerasa nafkahin aku jadi beban alhasil kerja buat tambah uang jajan sendiri jancok sis lanang model ngene,0
07/03/2023 23:32,lt beberapa kembang baru sinyal situasi global mungkin tak gawat yang khawatir kalaupun resesi tak dalam prediksi mula pulih ekonomi dunia kira lebih cepat kira gt amin amin amin,1
08/03/2023 05:05,emg sengaja bikin hancur ekonomi fed inflasi buat sendiri resesi buat sendiri mau pindah era wkwk,0
08/03/2023 07:19,airlangga mungkin ri hadap resesi ekonomi insyaallah tak,1
08/03/2023 07:52,dari bagai data mungkin indonesia hadap resesi tahun arti insyaallah tidak resesi kata airlangga,1
08/03/2023 08:00,fundamental ekonomi indonesia yakin tetap solid potensi resesi dasar survei bloomberg di angka,1
08/03/2023 08:58,elo lupa lama jokowi jadi presiden smi jadi menteri uang indonesia hindar dari resesi ekonomi insyaallah terus kalau elo benar wni elo akan terus harap indonesia bebas dari resesi ekonomi,1
09/03/2023 00:18,manusia ini yg baik negara aja aku perintah indonesia masuk yg baik tangan covid tdk alami resesi ekonomi situasi vandemi karena ambisi politik jelek negara mata dunia dasar manusia asu,1
09/03/2023 00:32,benar lumrah sih di abad an alir sesat kek jamur banget jadi resesi ekonomi waktu yang buat hampir semua kalang masyarakat putus asa tidak pegang hidup jadi suatu sempat buat yang cont,0
09/03/2023 01:57,inggris jadi satu satu negara ekonomi besar alami resesi bahkan rusia kendati hadap bagai masalah ekonomi akibat perang ukraina,0
09/03/2023 02:00,jepang susah payah lolos dari resesi ekonomi tumbuh,1
09/03/2023 02:11,logika kata dunia sedang resesi ekonomi negara lg susah tapi jabat nya hasil besar dr rangkap rangkap jabat kan gblg,0
09/03/2023 02:23,airlangga pasti indonesia tidak dampak resesi ekonomi baca lengkap,1
09/03/2023 02:46,betul banget ekonomi indonesia baik aja menko ekonomi uji lewat badai covid bukan model mantan amp mantan gabener yg cuma tebar pesona tp nol gede kerja,1
06/03/2023 22:21,ketidakpastian kondisi global picu resesi ekonomi dapat menganggu target tumbuh ekonomi indonesia tahun meski indonesia nilai punya resiliensi cermin dari kerja lalu,0
07/03/2023 00:30,cari kerja susah nya pakai banget tapi cari hutang mudah hitung detik auto resesi ekonomi,0
07/03/2023 02:05,aduhh sedang masa resesi mas bapak mesti hemat hemat keluar sembari beri link berita online ekonomi indonesia,0
07/03/2023 03:00,ketidakpastian kondisi global picu resesi ekonomi dapat menganggu target tumbuh ekonomi indonesia tahun baca ulas lengkap hari kompas,0
07/03/2023 07:03,ceo bank of america kira tumbuh ekonomi as negatif,1
07/03/2023 07:59,video ekonomi as prediksi resesi,1
07/03/2023 11:42,jumlah negara dunia masuk jurang resesi akibat sulit gera ekonomi,0
08/03/2023 07:19,airlangga mungkin ri hadap resesi ekonomi insyaallah tak,1
08/03/2023 07:52,dari bagai data mungkin indonesia hadap resesi tahun arti insyaallah tidak resesi kata airlangga,1
08/03/2023 08:00,fundamental ekonomi indonesia yakin tetap solid potensi resesi dasar survei bloomberg di angka,1
09/03/2023 01:24,bank indo punya suku bunga kredit tinggi se asia tenggara yg beban rakyat tapi masa resesi ekonomi bank indo malah byk catat rekor laba tinggi rakyat sedang paksa hidup dari hutang cc,0
09/03/2023 02:23,airlangga pasti indonesia tidak dampak resesi ekonomi baca lengkap,1
09/03/2023 02:25,menteri yg bersih spt presiden jokowi harus dukung bersih bersih kemenkeu terima kasih bu srikandi indonesia sdh mau jadi menkeu adh selamat ekonomi indonesia lalu pandemi covid dan resesi ekonomi global,1
09/03/2023 03:42,primbon jawa dari weton dapat weton akan untung alami baik ekonomi tahun,1
09/03/2023 04:45,tumbuh ekonomi dekat nol inflasi lebih dari inggris jadi satu satu negara ekonomi besar alami resesi tahun,0
09/03/2023 04:48,top news koran rakyat merdeka indonesia optimistis selamat ekonomi kuat jadi bekal hadap resesi,1
09/03/2023 05:45,airlangga indonesia tidak dampak resesi ekonomi,1
09/03/2023 06:06,direktur laksana imf international monetary fund kristalina georgieva kata kira tiga dari ekonomi dunia ada resesi lantas bagaimana indonesia fe,0
09/03/2023 11:02,harus optimis ekonomi indonesia terus maju lebih cepat mes pandemi resesi,1
09/03/2023 11:12,umkm peran penting selamat ekonomi indonesia tengah jurang resesi,1
09/03/2023 11:32,imf salut indonesia ekonomi terus baik tengah resesi,1
09/03/2023 11:39,simpul fed terus naikin bunga sampe ekonomi benar resesi,0
09/03/2023 12:07,tahun lalu banyak banget udah wanti wantiin tahun bakal jadi resesi lihat twit bikin hati lumayan tenang salut banget usaha indonesia sekarang tahan ekonomi indonesia lewat tahun bahkan lebih baik,1
09/03/2023 13:58,indonesia aman dari resesi,1
09/03/2023 15:20,tumbuh ekonomi indonesia tinggi antara negara aa bea cukai malam jumat pendiem bobby jamis gemini,1
09/03/2023 16:23,inggris jadi satu satu negara ekonomi besar alami resesi bahkan rusia,0
09/03/2023 23:09,harga minyak gelincir khawatir resesi,0
10/03/2023 02:54,catat masa pandemi ekonomi indonesia mampu tahan lewat resesi berkat prestasi siapa mesti pak syukur usia senja mampu lewat pandemi makin tua makin tata hati gak rela pecat pak,1
10/03/2023 04:04,pemprov jateng dorong usaha tetap optimistis hadap ancam resesi lebih usaha rupa mitra pemprov dua gerak sama dongkrak tumbuh ekonomi hadap bagai tantang domestik maupun global,1
10/03/2023 13:15,indonesia bebas resesi ekonomi tahun,1
10/03/2023 15:59,mie ayam raih biarpun harga naik inflasi resesi ekonomi global tapi porsi banyak rasa gurih nikmat tidak halang dari rasa cita rasa mantap,0
10/03/2023 21:41,presiden ri susilo bambang yudhoyono rasa resah dgn resesi ekonomi dunia yg hambat upaya atas global warming,0
11/03/2023 03:08,laku umkm nilai paling tangguh hadap ancam resesi ekonomi,1
11/03/2023 05:01,bank bangkrut uang nasabah dalam gimana sini gamang worst case uang hilang kalau hilang akan jadi aset lost besar dua panjang sejarah ekonomi us washington mutual bank yg mana sebab jadi resesi us tahun tsb,0
11/03/2023 11:25,harga bawah normal akibat btc efek di dunia ekonomi mungkin sebut resesi,0
11/03/2023 12:38,toko klontongku akhir sepi masa imbas resesi ekonomi dunia,0
11/03/2023 14:28,indeks tumbuh ekonomi jatim mampu gerak progressif kendati tekan pandemi resesi global,1
11/03/2023 14:49,menko airlangga optimis indonesia lolos dari ancam resesi global tumbuh ekonomi cenderung stabil angka,1
12/03/2023 09:06,sm nkri lolos dari resesi ekonomi ini,1
12/03/2023 11:22,tahun politik menko airlangga hartarto tetap yakin peluang indonesia lolos dari resesi ekonomi sangat besar,1
12/03/2023 13:55,berita buruk ini dunia pertama resesi ekonomi global seperti bakal jadi simak nyata imf amp bank dunia dua perang ukraina makin bahaya aman internasional ikut kembang kini ukraina sby,0
13/03/2023 04:06,akibat resesi ini jadi fluktuasi mata uang ketidakstabilan ini dorong arsjad rasjid buat satu mata uang sama mengefisensikan transaksi,0
13/03/2023 06:17,gak balik justru era jokowi indonesia hitung dunia kagum saat ekonomi dunia suram resesi growth minus indonesia makin lesat ekonomi ranking asia ranking dunia no asean no oki utang cuma kecil sekali banding gdp us,1
13/03/2023 06:35,gak jokowi toreh sejarah emas kagum dunia saat dunia resesi ekonomi tumbuh minus indonesia jaya terus lesat era jokowi gdp tembus triliun us dollar ranking asia ranking dunia no asean no oki ratio utang rendah sehat aman,1
13/03/2023 07:16,baru tahu kita mah tahu kalau sekarang resesi ekonomi indonesia punya hutang lebih dari lebih siapa tuh bayar yakin bukan jokowi bayar,0
13/03/2023 10:42,laku umkm jelas milik jiwa tangguh hadap ancam resesi ekonomi,1
13/03/2023 10:48,nasdem optimis laku umkm tangguh bisa hadap resesi ekonomi tahun,1
13/03/2023 10:50,umkm tangguh hadap ancam resesi ekonomi,1
13/03/2023 11:07,legislator nasdem dari dapil ntb ii yakin laku umkm milik jiwa tangguh hadap ancam resesi ekonomi tahun,1
13/03/2023 11:18,legislator nasdem dari dapil ntb ii kata laku usaha umkm milik jiwa tangguh mengahadapi ancam resesi ekonomi tahun,1
13/03/2023 11:27,kang emil ridwan kamil tak mungkir kondisi ekonomi global saat landa resesi dampak putus hubung kerja phk akibat turun pesan barang,0
13/03/2023 11:49,mantap emang laku umkm milik jiwa tangguh hadap resesi ekonomi tahun,1
13/03/2023 13:25,amat peter resesi tidak jadi indonesia masih tinggi minta negeri,1
13/03/2023 13:36,pandemi hantam minus wajar sih tolol negara kau lockdown ga mau mending rakyat aja yg mati asal ekonomi jalan hasil ekonomi minus persen then liat tahun yg kata jokowi sri mulyani tahun resesi you bukti benar kan ga usah asa bawa,0
14/03/2023 01:33,indonesia optimis capai luar biasa waspada turut proyeksi imf negara alami resesi tahun itu momentum pulih ekonomi di jaga bagaimana cara,1
14/03/2023 01:36,tengah ancam resesi global ekonomi indonesia jalan baik indonesia mulai pulih ee karena dukung masyarakat apbn jadi instrumen hadap bagai ancam,1
14/03/2023 01:44,diskursus pajak awal baru umum kerja fiskal gembira deret mitigasi terap bijak publik mampu jaga momentum pulih ekonomi sekaligus tahan dampak ikut dari risiko resesi dunia utas,1
14/03/2023 02:45,resesi uang ni jatuh sistem ekonomi kapitalis barat dulu agung kan,0
14/03/2023 02:55,seluruh dunia ini sedang was was ancam resesi ekonomi global ancam sebut rusak tatanan ekonomi semua negara masuk indonesia,0
14/03/2023 04:11,legislator nasdem dari dapil ntb ii kata laku usaha mikro kecil tengah umkm milik jiwa tangguh hadap ancam resesi ekonomi,1
14/03/2023 05:07,lu miskin logika semua negara alami resesi yg hambat tumbuh ekonomi bukan cma indonesia drun yg alami krisis tpi negara besar eropa alam salm waras dari cebong druun,0
14/03/2023 07:28,perppu ciptaker siap indonesia jawab tantang global resesi ekonomi atur sangat butuh investor pasti hukum indonesia,1
14/03/2023 09:03,ekonomi amriki makin dekat resesi ceu beli emas,0
14/03/2023 09:04,kemendagri dorong pemda terus kembang riset inovasi bidang industri kreatif solusi atas resesi,1
14/03/2023 09:39,ekonomi global alami ketidakpastian bahkan ekonomi global cenderung suram jumlah kalang optimis indonesia tidak alami resesi tahun meni rip legend,0
14/03/2023 12:04,ekonom optimistis tidak resesi indonesia kaca dari tumbuh ekonomi masih atas persen,1
14/03/2023 15:33,resesi ekonomi jadi hantu seram negara dunia tak kecuali indonesia menteri uang sri mulyani nyata indonesia tak perlu terlalu cemas ada umkm mampu jadi selamat ekonomi nasional benar,0
14/03/2023 15:37,banyak amat ekonomi prediksi kalau kondisi ekonomi indonesia jauh dari resesi meni tally marsha rip legend coldplay,1
14/03/2023 17:20,kondisi ekonomi global sedang tidak baik baik hal picu jadi resesi ekonomi jadi hantu seram negara dunia tak kecuali indonesia menteri uang sri mulyani nyata indonesia tidak perlu terlalu cemas ada umkm,0
14/03/2023 20:29,umkm jadi selamat resesi apa iya kondisi ekonomi global sedang tidak baik baik hal picu jadi resesi ekonomi jadi hantu seram negara dunia tak kecuali indonesia,1
15/03/2023 00:20,kondisi ekonomi global sedang tidak baik hal picu jadi resesi ekonomi yg jadi hantu seram negara dunia tak kecuali indonesia menteri uang sri mulyani nyata indonesia tidak perlu,0
15/03/2023 02:11,update kemarin ekonomi indonesia tumbuh baik makanya tahun indonesia ga kena resesi,1
15/03/2023 03:56,moga hindar dari resesi ekonomi musibah sakit keji mungkar bencana timbul sulit sulit bagai petaka baik lahir maupun batin samawa abang tirta chae nuna,1
15/03/2023 05:51,saat ekonomi negara puruk pandemi indonesia justru bangkit bebas dari jurang resesi,1
15/03/2023 05:53,sebab ekonomi indonesia tetap kuat meski badai resesi makin besa,1
15/03/2023 06:39,umkm jadi selamat resesi apa iya kuntum khaira ummah kondisi ekonomi global sedang tidak baik baik hal picu jadi resesi ekonomi jadi hantu seram negara dunia tak kecuali indonesia menteri uang sri mulyani,1
15/03/2023 07:48,tuju perppu cipta kerja cegah resesi perppu isi kosong hukum pulih ekonomi nasional dapat wujud makmur rakyat indonesia,1
15/03/2023 15:02,dari jadi jelas sistem perban tradisional sseperti sedang susah atas tuntut tantang ekonomi ini suku bunga naik ekonomi pasuk resesi mungkin lebih banyak bank potensi gagal,0
15/03/2023 21:03,kondisi ekonomi global sedang tidak baik baik hal picu jadi resesi ekonomi jadi hantu seram negara dunia tak kecuali indonesia,0
16/03/2023 03:02,aud naik usd nzd turun usd iring data ekonomi lemah amp tingkat khawatir ancam resesi,0
16/03/2023 04:37,tahun jadi tahun politik potensi picu konflik polemik tahun ketidakpastian ekonomi ancam resesi global potensi jadi negeri,0
16/03/2023 04:47,meski kondisi ekonomi global liput ketidakpastian bank indonesia bi pasti indoenesia aman dari resesi,1
16/03/2023 05:43,kerja ekspor turun dampak resesi ekonomi global belum sdh lemah nilai rupiah investasi lesu beberapa bulan lalu jabat yg dgn pede ngomong tdk dampak signifikan,0
16/03/2023 07:47,bi ekonomi as amp eropa baik risiko resesi turun,1
16/03/2023 08:47,indonesia yakin tidak alami resesi tahun walaupun ekonomi global mungkin jatuh jurang resesi tumbuh ekonomi indonesia topang konsumsi negeri masih dorong lebih kuat,1
16/03/2023 10:30,tiga bank as bangkrut ekonomi dunia jadi resesi,0
16/03/2023 10:40,karyawan isu isu layoff desas desus resesi ekonomi gin bisa ganggu psikologis kita jadi ngerasa cemas pesimis bingung tindak gimana situasi gak trus gimana dong cara tahan,0
16/03/2023 10:40,akhir akhir sering gak sih denger kabar kalau indonesia bakal ngalamin resesi ekonomi tahun,0
16/03/2023 10:40,indonesia kabar bakal alami resesi ekonomi tahun setinggi lebih rendah banding negara asia lain bisa capai,0
13/03/2023 04:06,akibat resesi ini jadi fluktuasi mata uang ketidakstabilan ini dorong arsjad rasjid buat satu mata uang sama mengefisensikan transaksi,0
13/03/2023 05:07,tengah volatilitas ekonomi akibat resesi landa dunia fluktuasi mata uang negara negara asean sangat rentan pengaruh sentimen mata uang dolar ketua kadin,0
13/03/2023 07:16,baru tahu kita mah tahu kalau sekarang resesi ekonomi indonesia punya hutang lebih dari lebih siapa tuh bayar yakin bukan jokowi bayar,0
13/03/2023 10:32,nasdem sangat dukung laku umkm hadap ancam resesi ekonomi terus intai,1
13/03/2023 10:42,laku umkm jelas milik jiwa tangguh hadap ancam resesi ekonomi,1
13/03/2023 10:48,nasdem optimis laku umkm tangguh bisa hadap resesi ekonomi tahun,1
13/03/2023 10:50,umkm tangguh hadap ancam resesi ekonomi,1
13/03/2023 11:49,mantap emang laku umkm milik jiwa tangguh hadap resesi ekonomi tahun,1
13/03/2023 13:25,amat peter resesi tidak jadi indonesia masih tinggi minta negeri,1
13/03/2023 13:36,pandemi hantam minus wajar sih tolol negara kau lockdown ga mau mending rakyat aja yg mati asal ekonomi jalan hasil ekonomi minus persen then liat tahun yg kata jokowi sri mulyani tahun resesi you bukti benar kan ga usah asa bawa,0
13/03/2023 14:44,tengah ancam resesi ekonomi weton justru peluang dapat rezeki limpah hidup makmur tahun,0
14/03/2023 01:33,indonesia optimis capai luar biasa waspada turut proyeksi imf negara alami resesi tahun itu momentum pulih ekonomi di jaga bagaimana cara,1
14/03/2023 01:36,tengah ancam resesi global ekonomi indonesia jalan baik indonesia mulai pulih ee karena dukung masyarakat apbn jadi instrumen hadap bagai ancam,1
14/03/2023 02:45,resesi uang ni jatuh sistem ekonomi kapitalis barat dulu agung kan,0
14/03/2023 09:03,ekonomi amriki makin dekat resesi ceu beli emas,0
14/03/2023 09:04,kemendagri dorong pemda terus kembang riset inovasi bidang industri kreatif solusi atas resesi,1
14/03/2023 09:45,sebab ekonomi indonesia tetap kuat meski badai resesi makin besar,1
14/03/2023 12:04,ekonom optimistis tidak resesi indonesia kaca dari tumbuh ekonomi masih atas persen,1
14/03/2023 14:03,umkm jadi selamat resesi apa iya kuntum khaira ummah kondisi ekonomi global sedang tidak baik baik hal picu jadi resesi ekonomi jadi hantu seram negara dunia tak kecuali indonesia,1
